".scenario.id",".at","prevpos.retest.start","second.genps.start","part.index.prob","part.ppindex.prob","part.ident.main.prob","part.ident.casl.prob","part.ident.ooff.prob","part.hiv.test.rate_1","part.hiv.test.rate_2","part.hiv.test.rate_3","part.prep.start.prob_1","part.prep.start.prob_2","part.prep.start.prob_3","part.tx.init.rate_1","part.tx.init.rate_2","part.tx.init.rate_3","part.tx.reinit.rate_1","part.tx.reinit.rate_2","part.tx.reinit.rate_3"
"d045_1_0.143_max",0,3901,3901,1,1,0.143,0.143,0.143,1,1,1,1,1,1,1,1,1,1,1,1
"d046_0_0.214_max",0,3901,3901,0,0,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d047_0.071_0.214_max",0,3901,3901,0.071,0.071,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d048_0.143_0.214_max",0,3901,3901,0.143,0.143,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d049_0.214_0.214_max",0,3901,3901,0.214,0.214,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d050_0.286_0.214_max",0,3901,3901,0.286,0.286,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d051_0.357_0.214_max",0,3901,3901,0.357,0.357,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d052_0.429_0.214_max",0,3901,3901,0.429,0.429,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d053_0.5_0.214_max",0,3901,3901,0.5,0.5,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d054_0.571_0.214_max",0,3901,3901,0.571,0.571,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d055_0.643_0.214_max",0,3901,3901,0.643,0.643,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d056_0.714_0.214_max",0,3901,3901,0.714,0.714,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d057_0.786_0.214_max",0,3901,3901,0.786,0.786,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d058_0.857_0.214_max",0,3901,3901,0.857,0.857,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d059_0.929_0.214_max",0,3901,3901,0.929,0.929,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d060_1_0.214_max",0,3901,3901,1,1,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"d061_0_0.286_max",0,3901,3901,0,0,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d062_0.071_0.286_max",0,3901,3901,0.071,0.071,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d063_0.143_0.286_max",0,3901,3901,0.143,0.143,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d064_0.214_0.286_max",0,3901,3901,0.214,0.214,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d065_0.286_0.286_max",0,3901,3901,0.286,0.286,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d066_0.357_0.286_max",0,3901,3901,0.357,0.357,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d067_0.429_0.286_max",0,3901,3901,0.429,0.429,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d068_0.5_0.286_max",0,3901,3901,0.5,0.5,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d069_0.571_0.286_max",0,3901,3901,0.571,0.571,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d070_0.643_0.286_max",0,3901,3901,0.643,0.643,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d071_0.714_0.286_max",0,3901,3901,0.714,0.714,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d072_0.786_0.286_max",0,3901,3901,0.786,0.786,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d073_0.857_0.286_max",0,3901,3901,0.857,0.857,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d074_0.929_0.286_max",0,3901,3901,0.929,0.929,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d075_1_0.286_max",0,3901,3901,1,1,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"d076_0_0.357_max",0,3901,3901,0,0,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d077_0.071_0.357_max",0,3901,3901,0.071,0.071,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d078_0.143_0.357_max",0,3901,3901,0.143,0.143,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d079_0.214_0.357_max",0,3901,3901,0.214,0.214,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d080_0.286_0.357_max",0,3901,3901,0.286,0.286,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d081_0.357_0.357_max",0,3901,3901,0.357,0.357,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d082_0.429_0.357_max",0,3901,3901,0.429,0.429,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d083_0.5_0.357_max",0,3901,3901,0.5,0.5,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d084_0.571_0.357_max",0,3901,3901,0.571,0.571,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d085_0.643_0.357_max",0,3901,3901,0.643,0.643,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d086_0.714_0.357_max",0,3901,3901,0.714,0.714,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d087_0.786_0.357_max",0,3901,3901,0.786,0.786,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d088_0.857_0.357_max",0,3901,3901,0.857,0.857,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d089_0.929_0.357_max",0,3901,3901,0.929,0.929,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d090_1_0.357_max",0,3901,3901,1,1,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"d091_0_0.429_max",0,3901,3901,0,0,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d092_0.071_0.429_max",0,3901,3901,0.071,0.071,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d093_0.143_0.429_max",0,3901,3901,0.143,0.143,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d094_0.214_0.429_max",0,3901,3901,0.214,0.214,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d095_0.286_0.429_max",0,3901,3901,0.286,0.286,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d096_0.357_0.429_max",0,3901,3901,0.357,0.357,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d097_0.429_0.429_max",0,3901,3901,0.429,0.429,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d098_0.5_0.429_max",0,3901,3901,0.5,0.5,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d099_0.571_0.429_max",0,3901,3901,0.571,0.571,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d100_0.643_0.429_max",0,3901,3901,0.643,0.643,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d101_0.714_0.429_max",0,3901,3901,0.714,0.714,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d102_0.786_0.429_max",0,3901,3901,0.786,0.786,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d103_0.857_0.429_max",0,3901,3901,0.857,0.857,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d104_0.929_0.429_max",0,3901,3901,0.929,0.929,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d105_1_0.429_max",0,3901,3901,1,1,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"d106_0_0.5_max",0,3901,3901,0,0,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d107_0.071_0.5_max",0,3901,3901,0.071,0.071,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d108_0.143_0.5_max",0,3901,3901,0.143,0.143,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d109_0.214_0.5_max",0,3901,3901,0.214,0.214,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d110_0.286_0.5_max",0,3901,3901,0.286,0.286,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d111_0.357_0.5_max",0,3901,3901,0.357,0.357,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d112_0.429_0.5_max",0,3901,3901,0.429,0.429,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d113_0.5_0.5_max",0,3901,3901,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d114_0.571_0.5_max",0,3901,3901,0.571,0.571,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d115_0.643_0.5_max",0,3901,3901,0.643,0.643,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d116_0.714_0.5_max",0,3901,3901,0.714,0.714,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d117_0.786_0.5_max",0,3901,3901,0.786,0.786,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d118_0.857_0.5_max",0,3901,3901,0.857,0.857,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d119_0.929_0.5_max",0,3901,3901,0.929,0.929,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d120_1_0.5_max",0,3901,3901,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"d121_0_0.571_max",0,3901,3901,0,0,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d122_0.071_0.571_max",0,3901,3901,0.071,0.071,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d123_0.143_0.571_max",0,3901,3901,0.143,0.143,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d124_0.214_0.571_max",0,3901,3901,0.214,0.214,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d125_0.286_0.571_max",0,3901,3901,0.286,0.286,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d126_0.357_0.571_max",0,3901,3901,0.357,0.357,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d127_0.429_0.571_max",0,3901,3901,0.429,0.429,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d128_0.5_0.571_max",0,3901,3901,0.5,0.5,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d129_0.571_0.571_max",0,3901,3901,0.571,0.571,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d130_0.643_0.571_max",0,3901,3901,0.643,0.643,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d131_0.714_0.571_max",0,3901,3901,0.714,0.714,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d132_0.786_0.571_max",0,3901,3901,0.786,0.786,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d133_0.857_0.571_max",0,3901,3901,0.857,0.857,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d134_0.929_0.571_max",0,3901,3901,0.929,0.929,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d135_1_0.571_max",0,3901,3901,1,1,0.571,0.571,0.571,1,1,1,1,1,1,1,1,1,1,1,1
"d136_0_0.643_max",0,3901,3901,0,0,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d137_0.071_0.643_max",0,3901,3901,0.071,0.071,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d138_0.143_0.643_max",0,3901,3901,0.143,0.143,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d139_0.214_0.643_max",0,3901,3901,0.214,0.214,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d140_0.286_0.643_max",0,3901,3901,0.286,0.286,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d141_0.357_0.643_max",0,3901,3901,0.357,0.357,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d142_0.429_0.643_max",0,3901,3901,0.429,0.429,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d143_0.5_0.643_max",0,3901,3901,0.5,0.5,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d144_0.571_0.643_max",0,3901,3901,0.571,0.571,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d145_0.643_0.643_max",0,3901,3901,0.643,0.643,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d146_0.714_0.643_max",0,3901,3901,0.714,0.714,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d147_0.786_0.643_max",0,3901,3901,0.786,0.786,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d148_0.857_0.643_max",0,3901,3901,0.857,0.857,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d149_0.929_0.643_max",0,3901,3901,0.929,0.929,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d150_1_0.643_max",0,3901,3901,1,1,0.643,0.643,0.643,1,1,1,1,1,1,1,1,1,1,1,1
"d151_0_0.714_max",0,3901,3901,0,0,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d152_0.071_0.714_max",0,3901,3901,0.071,0.071,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d153_0.143_0.714_max",0,3901,3901,0.143,0.143,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d154_0.214_0.714_max",0,3901,3901,0.214,0.214,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d155_0.286_0.714_max",0,3901,3901,0.286,0.286,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d156_0.357_0.714_max",0,3901,3901,0.357,0.357,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d157_0.429_0.714_max",0,3901,3901,0.429,0.429,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d158_0.5_0.714_max",0,3901,3901,0.5,0.5,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d159_0.571_0.714_max",0,3901,3901,0.571,0.571,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d160_0.643_0.714_max",0,3901,3901,0.643,0.643,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d161_0.714_0.714_max",0,3901,3901,0.714,0.714,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d162_0.786_0.714_max",0,3901,3901,0.786,0.786,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d163_0.857_0.714_max",0,3901,3901,0.857,0.857,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d164_0.929_0.714_max",0,3901,3901,0.929,0.929,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d165_1_0.714_max",0,3901,3901,1,1,0.714,0.714,0.714,1,1,1,1,1,1,1,1,1,1,1,1
"d166_0_0.786_max",0,3901,3901,0,0,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d167_0.071_0.786_max",0,3901,3901,0.071,0.071,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d168_0.143_0.786_max",0,3901,3901,0.143,0.143,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d169_0.214_0.786_max",0,3901,3901,0.214,0.214,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d170_0.286_0.786_max",0,3901,3901,0.286,0.286,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d171_0.357_0.786_max",0,3901,3901,0.357,0.357,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d172_0.429_0.786_max",0,3901,3901,0.429,0.429,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d173_0.5_0.786_max",0,3901,3901,0.5,0.5,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d174_0.571_0.786_max",0,3901,3901,0.571,0.571,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d175_0.643_0.786_max",0,3901,3901,0.643,0.643,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d176_0.714_0.786_max",0,3901,3901,0.714,0.714,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d177_0.786_0.786_max",0,3901,3901,0.786,0.786,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d178_0.857_0.786_max",0,3901,3901,0.857,0.857,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d179_0.929_0.786_max",0,3901,3901,0.929,0.929,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d180_1_0.786_max",0,3901,3901,1,1,0.786,0.786,0.786,1,1,1,1,1,1,1,1,1,1,1,1
"d181_0_0.857_max",0,3901,3901,0,0,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d182_0.071_0.857_max",0,3901,3901,0.071,0.071,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d183_0.143_0.857_max",0,3901,3901,0.143,0.143,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d184_0.214_0.857_max",0,3901,3901,0.214,0.214,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d185_0.286_0.857_max",0,3901,3901,0.286,0.286,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d186_0.357_0.857_max",0,3901,3901,0.357,0.357,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d187_0.429_0.857_max",0,3901,3901,0.429,0.429,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d188_0.5_0.857_max",0,3901,3901,0.5,0.5,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d189_0.571_0.857_max",0,3901,3901,0.571,0.571,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d190_0.643_0.857_max",0,3901,3901,0.643,0.643,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d191_0.714_0.857_max",0,3901,3901,0.714,0.714,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d192_0.786_0.857_max",0,3901,3901,0.786,0.786,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d193_0.857_0.857_max",0,3901,3901,0.857,0.857,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d194_0.929_0.857_max",0,3901,3901,0.929,0.929,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d195_1_0.857_max",0,3901,3901,1,1,0.857,0.857,0.857,1,1,1,1,1,1,1,1,1,1,1,1
"d196_0_0.929_max",0,3901,3901,0,0,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d197_0.071_0.929_max",0,3901,3901,0.071,0.071,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d198_0.143_0.929_max",0,3901,3901,0.143,0.143,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d199_0.214_0.929_max",0,3901,3901,0.214,0.214,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d200_0.286_0.929_max",0,3901,3901,0.286,0.286,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d201_0.357_0.929_max",0,3901,3901,0.357,0.357,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d202_0.429_0.929_max",0,3901,3901,0.429,0.429,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d203_0.5_0.929_max",0,3901,3901,0.5,0.5,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d204_0.571_0.929_max",0,3901,3901,0.571,0.571,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d205_0.643_0.929_max",0,3901,3901,0.643,0.643,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d206_0.714_0.929_max",0,3901,3901,0.714,0.714,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d207_0.786_0.929_max",0,3901,3901,0.786,0.786,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d208_0.857_0.929_max",0,3901,3901,0.857,0.857,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
"d209_0.929_0.929_max",0,3901,3901,0.929,0.929,0.929,0.929,0.929,1,1,1,1,1,1,1,1,1,1,1,1
